Respondent ID,Month,Year,Survey Date,Response Time,Helpful Caring,Professional,Competent Knowledgeable,Overall Service,ObjectId
10743568789,May,2019,5/20/2019 23:27,3.0,5.0,5.0,5.0,5.0,323
10724560509,May,2019,5/12/2019 23:14,5.0,5.0,5.0,5.0,5.0,324
10781101818,May,2019,6/6/2019 18:59,4.0,5.0,5.0,4.0,5.0,325
10510288583,January,2019,2/5/2019 14:57,5.0,5.0,5.0,5.0,5.0,326
10483936088,January,2019,1/23/2019 9:07,2.0,2.0,2.0,3.0,1.0,327
10743578947,May,2019,5/20/2019 23:33,4.0,5.0,4.0,4.0,5.0,328
10724569866,May,2019,5/12/2019 23:26,5.0,5.0,5.0,4.0,5.0,329
10783349695,May,2019,6/7/2019 16:43,3.0,4.0,4.0,4.0,5.0,330
10510290236,January,2019,2/5/2019 14:57,5.0,5.0,5.0,5.0,5.0,331
10489811848,January,2019,1/25/2019 17:09,5.0,5.0,5.0,5.0,5.0,332
10743614421,May,2019,5/20/2019 23:53,5.0,5.0,5.0,5.0,5.0,333
10724583275,May,2019,5/12/2019 23:42,5.0,4.0,5.0,5.0,5.0,334
10788053029,June,2019,6/10/2019 18:11,3.0,5.0,5.0,5.0,5.0,335
10510651278,January,2019,2/5/2019 17:03,3.0,5.0,5.0,5.0,5.0,336
10494035343,January,2019,1/28/2019 17:58,5.0,5.0,5.0,5.0,5.0,337
10743618049,May,2019,5/20/2019 23:56,5.0,5.0,5.0,5.0,5.0,338
10788138367,May,2019,6/10/2019 18:45,4.0,4.0,4.0,4.0,3.0,339
10510676917,January,2019,2/5/2019 17:11,4.0,5.0,5.0,5.0,5.0,340
10494093464,January,2019,1/28/2019 18:23,5.0,5.0,4.0,4.0,4.0,341
10743676488,May,2019,5/21/2019 0:32,3.0,5.0,5.0,5.0,5.0,342
10788143176,May,2019,6/10/2019 18:47,5.0,5.0,5.0,5.0,5.0,343
10511896946,January,2019,2/6/2019 3:18,5.0,5.0,5.0,5.0,5.0,344
10512962666,January,2019,2/6/2019 15:45,5.0,5.0,5.0,5.0,5.0,345
10513532514,January,2019,2/6/2019 19:09,5.0,5.0,5.0,5.0,5.0,346
10523050897,January,2019,2/11/2019 18:22,5.0,5.0,5.0,5.0,5.0,347
10523053277,January,2019,2/11/2019 18:22,5.0,5.0,5.0,5.0,5.0,348
10523055593,January,2019,2/11/2019 18:23,5.0,5.0,5.0,5.0,5.0,349
10523081705,January,2019,2/11/2019 18:34,4.0,5.0,5.0,5.0,5.0,350
10523117616,January,2019,2/11/2019 18:48,4.0,4.0,5.0,4.0,4.0,351
10523118554,January,2019,2/11/2019 18:48,5.0,4.0,5.0,5.0,5.0,352
10523152884,January,2019,2/11/2019 19:01,5.0,5.0,5.0,5.0,5.0,353
10523231563,January,2019,2/11/2019 19:31,5.0,5.0,5.0,5.0,5.0,354
10523556747,January,2019,2/11/2019 21:39,5.0,5.0,5.0,5.0,5.0,355
10523716873,January,2019,2/11/2019 22:55,3.0,4.0,4.0,4.0,4.0,356
10494115676,January,2019,1/28/2019 18:32,4.0,4.0,4.0,4.0,4.0,357
10788222399,June,2019,6/10/2019 19:19,2.0,5.0,5.0,5.0,5.0,358
10743823093,May,2019,5/21/2019 2:07,5.0,5.0,5.0,5.0,5.0,359
10494164440,January,2019,1/28/2019 18:53,5.0,5.0,5.0,5.0,5.0,360
10788225708,May,2019,6/10/2019 19:20,3.0,4.0,4.0,4.0,4.0,361
10743832472,May,2019,5/21/2019 2:13,5.0,5.0,5.0,5.0,5.0,362
10494178888,January,2019,1/28/2019 18:59,4.0,4.0,4.0,4.0,4.0,363
10788272348,June,2019,6/10/2019 19:39,5.0,5.0,5.0,5.0,5.0,364
10743951483,May,2019,5/21/2019 3:39,4.0,4.0,4.0,4.0,4.0,365
10494441459,January,2019,1/28/2019 20:52,1.0,1.0,1.0,1.0,2.0,366
10788350137,May,2019,6/10/2019 20:11,4.0,4.0,4.0,4.0,3.0,367
10744262174,May,2019,5/21/2019 8:14,5.0,5.0,5.0,5.0,5.0,368
10494445210,January,2019,1/28/2019 20:53,4.0,4.0,5.0,4.0,5.0,369
10788371756,June,2019,6/10/2019 20:19,3.0,5.0,5.0,5.0,5.0,370
10744950679,May,2019,5/21/2019 14:20,5.0,5.0,5.0,5.0,5.0,371
10494478070,January,2019,1/28/2019 21:08,4.0,5.0,5.0,5.0,5.0,372
10788449719,June,2019,6/10/2019 20:52,4.0,5.0,5.0,5.0,5.0,373
10744952379,May,2019,5/21/2019 14:21,5.0,5.0,5.0,5.0,5.0,374
10494506437,January,2019,1/28/2019 21:20,5.0,5.0,5.0,5.0,5.0,375
10788453954,June,2019,6/10/2019 20:53,5.0,5.0,5.0,5.0,5.0,376
10745771524,May,2019,5/21/2019 18:58,5.0,5.0,5.0,5.0,5.0,377
10494550335,January,2019,2/12/2019 15:54,4.0,5.0,5.0,5.0,5.0,378
10788797675,June,2019,6/10/2019 23:40,4.0,5.0,5.0,5.0,5.0,379
10749907350,May,2019,5/23/2019 6:03,5.0,4.0,4.0,4.0,5.0,380
10494605512,January,2019,1/28/2019 22:06,5.0,5.0,5.0,5.0,5.0,381
10788820473,May,2019,6/10/2019 23:53,4.0,5.0,5.0,5.0,5.0,382
10751477093,May,2019,5/23/2019 19:06,5.0,5.0,5.0,5.0,5.0,383
10494635720,January,2019,1/28/2019 22:20,5.0,5.0,5.0,5.0,5.0,384
10789036197,June,2019,6/11/2019 2:13,4.0,5.0,5.0,5.0,5.0,385
10755775181,May,2019,5/25/2019 23:40,5.0,5.0,5.0,5.0,5.0,386
10494696140,January,2019,1/28/2019 22:51,4.0,4.0,5.0,5.0,5.0,387
10789160653,June,2019,6/11/2019 3:48,5.0,5.0,5.0,5.0,5.0,388
10494855736,January,2019,1/29/2019 0:26,5.0,5.0,5.0,5.0,5.0,389
10789288583,May,2019,6/11/2019 5:51,4.0,4.0,5.0,4.0,4.0,390
10495153123,January,2019,1/29/2019 4:13,3.0,3.0,4.0,4.0,3.0,391
10789305835,May,2019,6/11/2019 6:10,4.0,5.0,5.0,4.0,5.0,392
10495167103,January,2019,1/29/2019 4:26,5.0,5.0,5.0,3.0,4.0,393
10495203087,January,2019,1/29/2019 5:04,3.0,4.0,5.0,5.0,5.0,394
10790531437,May,2019,6/11/2019 17:00,4.0,5.0,5.0,5.0,5.0,395
10790779989,May,2019,6/11/2019 18:32,5.0,4.0,5.0,5.0,5.0,396
10791044160,June,2019,6/11/2019 20:12,5.0,5.0,5.0,5.0,5.0,397
10792855263,May,2019,6/12/2019 15:09,4.0,4.0,5.0,5.0,5.0,398
10793453138,June,2019,6/12/2019 18:59,3.0,5.0,5.0,5.0,5.0,399
10795564835,May,2019,6/13/2019 16:02,5.0,5.0,5.0,5.0,5.0,400
10964202542,August,2019,9/2/2019 22:54,1.0,1.0,1.0,1.0,,401
10964209489,August,2019,9/2/2019 23:02,5.0,5.0,5.0,5.0,5.0,402
10964212026,August,2019,9/2/2019 23:04,5.0,5.0,5.0,5.0,5.0,403
10964219236,August,2019,9/2/2019 23:11,5.0,5.0,5.0,5.0,5.0,404
10964328423,August,2019,9/3/2019 0:59,5.0,,5.0,5.0,5.0,405
10964433158,August,2019,9/3/2019 2:33,4.0,5.0,5.0,5.0,5.0,406
10966235616,August,2019,9/3/2019 19:43,3.0,4.0,4.0,4.0,3.0,407
10966824199,August,2019,9/3/2019 23:55,5.0,5.0,5.0,5.0,5.0,408
10967152746,August,2019,9/4/2019 3:04,5.0,5.0,5.0,5.0,5.0,409
10969497479,August,2019,9/4/2019 21:51,4.0,5.0,5.0,5.0,4.0,410
10982768237,September,2019,9/10/2019 18:38,5.0,5.0,5.0,5.0,5.0,411
10982783376,August,2019,9/10/2019 18:43,5.0,5.0,5.0,5.0,4.0,412
10982783686,August,2019,9/10/2019 18:43,5.0,5.0,5.0,5.0,5.0,413
10982785448,August,2019,9/24/2019 17:46,5.0,5.0,5.0,5.0,5.0,414
10982795180,August,2019,9/10/2019 18:48,5.0,5.0,5.0,5.0,5.0,415
10982799097,September,2019,9/10/2019 18:49,5.0,5.0,5.0,5.0,4.0,416
10982837442,August,2019,9/10/2019 19:03,4.0,4.0,4.0,4.0,4.0,417
10982863897,September,2019,9/10/2019 19:13,5.0,5.0,5.0,5.0,5.0,418
10982945386,September,2019,9/10/2019 19:42,5.0,5.0,5.0,5.0,5.0,419
10982956914,August,2019,9/10/2019 19:47,5.0,5.0,5.0,5.0,4.0,420
10982957402,September,2019,9/10/2019 19:47,5.0,4.0,5.0,4.0,4.0,421
10982976840,September,2019,9/10/2019 19:54,5.0,5.0,5.0,5.0,5.0,422
10982988021,September,2019,9/10/2019 19:58,5.0,5.0,5.0,5.0,5.0,423
10982997593,August,2019,9/10/2019 20:02,5.0,5.0,5.0,5.0,5.0,424
10983019929,August,2019,9/10/2019 20:10,5.0,5.0,5.0,5.0,4.0,425
10983045443,August,2019,9/10/2019 20:19,5.0,5.0,5.0,4.0,3.0,426
10983068940,August,2019,9/10/2019 20:28,5.0,5.0,5.0,5.0,4.0,427
10983145839,August,2019,9/10/2019 20:55,5.0,5.0,5.0,5.0,4.0,428
10983176543,August,2019,9/10/2019 21:07,5.0,5.0,5.0,5.0,5.0,429
10983195674,September,2019,9/10/2019 21:14,5.0,5.0,5.0,5.0,4.0,430
10983399219,September,2019,9/10/2019 22:34,5.0,5.0,5.0,5.0,5.0,431
10983686449,August,2019,9/11/2019 1:16,5.0,5.0,5.0,5.0,4.0,432
10983914021,August,2019,9/11/2019 3:42,5.0,4.0,5.0,5.0,5.0,433
10984025911,August,2019,9/11/2019 5:06,5.0,5.0,5.0,5.0,4.0,434
10984062718,August,2019,9/11/2019 5:38,5.0,5.0,5.0,5.0,5.0,435
10984099989,September,2019,9/11/2019 6:13,5.0,5.0,5.0,5.0,5.0,436
10905234783,July,2019,8/5/2019 19:49,5.0,5.0,5.0,5.0,5.0,437
10834346953,June,2019,7/2/2019 0:25,4.0,5.0,5.0,5.0,5.0,438
10875518860,July,2019,7/22/2019 17:24,4.0,5.0,5.0,5.0,4.0,439
11019406677,September,2019,9/25/2019 19:00,5.0,5.0,5.0,5.0,5.0,440
10985110352,August,2019,9/11/2019 15:49,4.0,3.0,5.0,4.0,5.0,441
10987520520,August,2019,9/12/2019 12:59,4.0,5.0,5.0,5.0,5.0,442
10988172081,September,2019,9/12/2019 17:00,5.0,5.0,5.0,5.0,5.0,443
10988555267,September,2019,9/12/2019 19:21,5.0,5.0,5.0,5.0,5.0,444
10989875806,August,2019,9/13/2019 5:23,4.0,4.0,4.0,4.0,4.0,445
10990360320,August,2019,9/13/2019 11:31,5.0,5.0,5.0,5.0,5.0,446
10991318066,August,2019,9/13/2019 18:14,5.0,5.0,5.0,5.0,5.0,447
10991350562,September,2019,9/13/2019 18:28,5.0,5.0,5.0,5.0,5.0,448
10993166360,September,2019,9/14/2019 18:16,5.0,5.0,5.0,5.0,4.0,449
10994513926,September,2019,9/15/2019 22:58,5.0,5.0,5.0,5.0,5.0,450
10996082668,September,2019,9/16/2019 16:38,5.0,5.0,5.0,5.0,5.0,451
10996114566,September,2019,9/16/2019 16:48,5.0,5.0,5.0,5.0,5.0,452
10996140376,September,2019,9/16/2019 16:57,4.0,5.0,5.0,5.0,5.0,453
10996146876,September,2019,9/16/2019 16:59,5.0,5.0,5.0,5.0,5.0,454
10996157438,September,2019,9/16/2019 17:02,5.0,5.0,5.0,5.0,5.0,455
10796919643,June,2019,6/14/2019 2:23,5.0,5.0,5.0,5.0,5.0,456
10905258024,July,2019,8/5/2019 20:00,5.0,5.0,5.0,5.0,5.0,457
10875547813,July,2019,7/22/2019 17:35,5.0,5.0,5.0,5.0,4.0,458
11019426324,September,2019,9/25/2019 19:06,5.0,5.0,4.0,5.0,5.0,459
10905287019,July,2019,8/5/2019 20:12,5.0,5.0,5.0,5.0,5.0,460
10834368753,June,2019,7/2/2019 0:41,4.0,5.0,5.0,5.0,5.0,461
10875568600,July,2019,7/22/2019 17:43,5.0,5.0,5.0,5.0,5.0,462
11019429223,September,2019,9/25/2019 19:07,5.0,5.0,5.0,5.0,3.0,463
10905435299,July,2019,8/5/2019 21:20,5.0,5.0,5.0,5.0,5.0,464
10834377969,June,2019,7/2/2019 0:48,5.0,5.0,5.0,5.0,5.0,465
10875635770,July,2019,7/22/2019 18:11,5.0,5.0,5.0,5.0,5.0,466
11019495546,September,2019,9/25/2019 19:30,5.0,5.0,5.0,5.0,4.0,467
10905507848,July,2019,8/5/2019 21:56,5.0,5.0,5.0,5.0,5.0,468
10836347191,June,2019,7/2/2019 20:29,4.0,5.0,5.0,5.0,5.0,469
10803487006,June,2019,6/17/2019 23:26,4.0,5.0,5.0,5.0,5.0,470
10996188854,September,2019,9/16/2019 17:13,5.0,5.0,5.0,5.0,5.0,471
10875789395,July,2019,7/22/2019 19:18,5.0,5.0,5.0,5.0,5.0,472
11019496271,September,2019,9/25/2019 19:30,5.0,5.0,5.0,5.0,5.0,473
10905595626,July,2019,8/5/2019 22:41,5.0,5.0,5.0,5.0,5.0,474
10841067717,June,2019,7/5/2019 3:43,4.0,5.0,5.0,5.0,5.0,475
10803509102,June,2019,6/17/2019 23:38,5.0,5.0,5.0,5.0,5.0,476
10996214356,September,2019,9/16/2019 17:21,5.0,5.0,5.0,5.0,5.0,477
10876030200,July,2019,7/22/2019 21:05,5.0,5.0,5.0,5.0,4.0,478
11019729075,September,2019,9/25/2019 20:50,5.0,5.0,5.0,5.0,5.0,479
10905646115,July,2019,8/5/2019 23:10,5.0,5.0,5.0,5.0,5.0,480
10843113702,June,2019,7/6/2019 8:32,5.0,5.0,5.0,5.0,5.0,481
10803577979,June,2019,6/18/2019 0:19,3.0,4.0,4.0,4.0,3.0,482
10996391279,September,2019,9/16/2019 18:23,5.0,5.0,5.0,5.0,5.0,483
10876083382,July,2019,7/22/2019 21:29,5.0,5.0,5.0,5.0,4.0,484
11019748729,September,2019,9/25/2019 20:57,5.0,5.0,5.0,5.0,5.0,485
10905875320,July,2019,8/6/2019 1:44,5.0,5.0,5.0,5.0,5.0,486
10846280397,June,2019,7/8/2019 19:03,4.0,4.0,5.0,4.0,5.0,487
10803603109,June,2019,6/18/2019 0:33,5.0,5.0,5.0,5.0,5.0,488
10996391292,August,2019,9/16/2019 18:23,5.0,5.0,5.0,5.0,5.0,489
10876203499,July,2019,7/22/2019 22:26,5.0,5.0,5.0,5.0,5.0,490
11019822078,September,2019,9/25/2019 21:25,4.0,5.0,5.0,5.0,4.0,491
10905924113,July,2019,8/6/2019 2:19,5.0,5.0,4.0,5.0,4.0,492
10847237953,June,2019,7/9/2019 4:26,5.0,5.0,5.0,5.0,5.0,493
10803624392,June,2019,6/18/2019 0:47,5.0,5.0,5.0,5.0,5.0,494
10996487526,August,2019,9/16/2019 18:58,5.0,5.0,5.0,5.0,5.0,495
10876277975,July,2019,7/22/2019 23:05,4.0,4.0,5.0,5.0,3.0,496
11019989321,September,2019,9/25/2019 22:33,5.0,5.0,5.0,5.0,5.0,497
10906063606,July,2019,8/6/2019 4:04,5.0,5.0,5.0,5.0,5.0,498
10848456854,June,2019,7/9/2019 17:01,4.0,4.0,5.0,5.0,5.0,499
10934659704,August,2019,8/19/2019 18:03,5.0,5.0,5.0,5.0,5.0,500
10803670384,June,2019,6/18/2019 1:22,1.0,5.0,5.0,4.0,4.0,501
10996587889,September,2019,9/16/2019 19:36,5.0,5.0,5.0,5.0,4.0,502
10876405835,July,2019,7/23/2019 0:23,5.0,5.0,5.0,5.0,5.0,503
11020225026,September,2019,9/26/2019 0:29,5.0,5.0,5.0,5.0,5.0,504
10906128306,July,2019,8/6/2019 4:58,5.0,5.0,5.0,5.0,5.0,505
10848834241,July,2019,7/9/2019 19:39,5.0,5.0,5.0,5.0,5.0,506
10934698297,August,2019,8/19/2019 18:18,5.0,5.0,5.0,5.0,5.0,507
10803684543,June,2019,6/18/2019 1:32,4.0,5.0,5.0,4.0,5.0,508
10996622958,August,2019,9/16/2019 19:48,4.0,5.0,5.0,4.0,5.0,509
10876570263,July,2019,7/23/2019 2:06,5.0,5.0,5.0,5.0,5.0,510
11020263009,September,2019,9/26/2019 0:50,5.0,4.0,5.0,4.0,4.0,511
10906174828,July,2019,8/6/2019 5:40,5.0,5.0,5.0,5.0,4.0,512
10848867819,July,2019,7/9/2019 19:53,5.0,5.0,5.0,5.0,5.0,513
10934731268,August,2019,8/19/2019 18:32,4.0,4.0,4.0,4.0,3.0,514
10803756837,June,2019,6/18/2019 2:14,4.0,5.0,4.0,4.0,5.0,515
10996649264,September,2019,9/16/2019 19:58,5.0,5.0,5.0,5.0,5.0,516
10878718274,July,2019,7/23/2019 21:43,5.0,5.0,5.0,5.0,5.0,517
11020410385,September,2019,9/26/2019 2:15,5.0,5.0,5.0,5.0,5.0,518
10906909877,July,2019,8/6/2019 14:35,5.0,5.0,5.0,5.0,5.0,519
10848882181,July,2019,7/9/2019 19:59,5.0,5.0,5.0,5.0,5.0,520
10934760553,August,2019,8/19/2019 18:44,5.0,5.0,5.0,5.0,5.0,521
10803772537,June,2019,6/18/2019 2:26,5.0,5.0,5.0,5.0,5.0,522
10996699205,September,2019,9/16/2019 20:17,5.0,5.0,5.0,5.0,5.0,523
10878733468,July,2019,7/23/2019 21:50,5.0,5.0,5.0,5.0,5.0,524
11020748027,September,2019,9/26/2019 6:24,5.0,5.0,5.0,5.0,5.0,525
10907272743,July,2019,8/6/2019 16:53,4.0,4.0,4.0,4.0,4.0,526
10848913236,July,2019,7/9/2019 20:12,5.0,5.0,5.0,5.0,5.0,527
10934760831,August,2019,8/19/2019 18:44,5.0,5.0,5.0,5.0,5.0,528
10803934428,June,2019,6/18/2019 4:34,5.0,5.0,5.0,5.0,5.0,529
10996702021,August,2019,9/16/2019 20:18,5.0,5.0,5.0,5.0,5.0,530
10878934375,July,2019,7/23/2019 23:37,5.0,5.0,5.0,5.0,3.0,531
11021665793,September,2019,9/26/2019 14:52,5.0,5.0,5.0,5.0,5.0,532
10907303634,July,2019,8/6/2019 17:04,5.0,5.0,5.0,5.0,5.0,533
10849027829,July,2019,7/9/2019 21:03,5.0,5.0,5.0,5.0,5.0,534
10934859392,August,2019,8/19/2019 19:24,4.0,4.0,4.0,4.0,4.0,535
10803999530,June,2019,6/18/2019 5:34,5.0,5.0,5.0,5.0,5.0,536
10996722368,August,2019,9/16/2019 20:26,5.0,4.0,5.0,5.0,5.0,537
10881352569,July,2019,7/24/2019 21:57,4.0,5.0,5.0,5.0,4.0,538
11022184806,September,2019,9/26/2019 17:34,5.0,5.0,5.0,5.0,5.0,539
11022576427,September,2019,9/26/2019 19:36,3.0,3.0,2.0,3.0,1.0,540
11023071255,September,2019,9/26/2019 22:35,5.0,5.0,5.0,5.0,4.0,541
11024049575,September,2019,9/27/2019 9:37,5.0,5.0,5.0,5.0,5.0,542
11024049709,September,2019,9/27/2019 9:37,5.0,5.0,5.0,5.0,5.0,543
11024244519,September,2019,9/27/2019 11:36,5.0,5.0,5.0,5.0,5.0,544
11034176893,September,2019,10/1/2019 18:29,5.0,5.0,5.0,5.0,5.0,545
11034181681,September,2019,10/1/2019 18:31,5.0,5.0,5.0,5.0,5.0,546
11034216049,September,2019,10/1/2019 18:43,5.0,5.0,5.0,5.0,5.0,547
11034247067,September,2019,10/1/2019 18:54,5.0,5.0,5.0,5.0,5.0,548
11034318710,September,2019,10/1/2019 19:18,5.0,5.0,5.0,5.0,5.0,549
11034785132,September,2019,10/1/2019 22:07,5.0,4.0,4.0,4.0,4.0,550
11035497192,September,2019,10/2/2019 5:10,4.0,5.0,5.0,5.0,4.0,551
11035727638,September,2019,10/2/2019 8:34,5.0,5.0,5.0,5.0,5.0,552
11037046151,September,2019,10/2/2019 18:02,5.0,4.0,5.0,5.0,4.0,553
11037633071,September,2019,10/2/2019 21:24,5.0,5.0,5.0,5.0,5.0,554
11037993277,September,2019,10/3/2019 0:04,5.0,5.0,5.0,5.0,5.0,555
11038016854,September,2019,10/3/2019 0:18,5.0,5.0,5.0,5.0,5.0,556
11038818871,September,2019,10/3/2019 8:58,5.0,5.0,5.0,5.0,5.0,557
11040411910,September,2019,10/3/2019 20:02,5.0,5.0,5.0,5.0,5.0,558
11040897989,September,2019,10/3/2019 23:39,5.0,5.0,5.0,5.0,4.0,559
11053499998,September,2019,10/9/2019 15:34,5.0,5.0,5.0,5.0,5.0,560
11065332877,September,2019,10/15/2019 0:01,5.0,5.0,5.0,5.0,4.0,561
11065336398,October,2019,10/15/2019 0:03,5.0,5.0,5.0,5.0,5.0,562
11065339659,October,2019,10/15/2019 0:05,5.0,5.0,5.0,5.0,4.0,563
11065344425,September,2019,10/15/2019 0:07,5.0,5.0,5.0,5.0,5.0,564
11065349858,October,2019,10/15/2019 0:11,3.0,3.0,4.0,4.0,3.0,565
11065354857,October,2019,10/15/2019 0:14,5.0,5.0,5.0,5.0,5.0,566
11065356524,October,2019,10/15/2019 0:15,5.0,5.0,5.0,5.0,5.0,567
11065357749,October,2019,10/15/2019 0:16,5.0,5.0,5.0,5.0,5.0,568
11065361514,October,2019,10/15/2019 0:18,5.0,5.0,5.0,5.0,4.0,569
11065368202,October,2019,10/15/2019 0:22,5.0,5.0,5.0,5.0,4.0,570
11065376630,October,2019,10/15/2019 0:27,4.0,5.0,5.0,4.0,4.0,571
11065377825,October,2019,10/15/2019 0:27,5.0,5.0,5.0,5.0,5.0,572
11065386446,September,2019,10/15/2019 0:33,5.0,5.0,5.0,5.0,5.0,573
11065407665,September,2019,10/15/2019 0:46,5.0,5.0,5.0,5.0,5.0,574
10849219764,July,2019,7/9/2019 22:37,5.0,5.0,5.0,5.0,5.0,575
10849236807,July,2019,7/9/2019 22:46,5.0,5.0,5.0,5.0,5.0,576
10849265798,July,2019,7/9/2019 23:02,5.0,5.0,5.0,5.0,5.0,577
10849369414,July,2019,7/10/2019 0:04,5.0,5.0,5.0,5.0,5.0,578
10849420287,July,2019,7/10/2019 0:39,5.0,5.0,5.0,5.0,5.0,579
10849539380,July,2019,7/10/2019 2:02,5.0,5.0,5.0,5.0,4.0,580
10849681480,June,2019,7/10/2019 3:47,5.0,5.0,5.0,5.0,5.0,581
10849696639,July,2019,7/10/2019 4:00,5.0,5.0,5.0,5.0,4.0,582
10849822264,June,2019,7/10/2019 5:58,5.0,5.0,5.0,5.0,5.0,583
10851845324,June,2019,7/10/2019 23:13,5.0,5.0,5.0,5.0,5.0,584
10851956649,July,2019,7/11/2019 0:15,5.0,5.0,5.0,5.0,5.0,585
10852233765,July,2019,7/11/2019 3:14,5.0,5.0,5.0,5.0,5.0,586
10883391250,July,2019,7/25/2019 18:33,5.0,5.0,5.0,5.0,5.0,587
10857747292,July,2019,7/13/2019 18:50,5.0,5.0,5.0,5.0,4.0,588
10907970203,July,2019,8/6/2019 21:37,5.0,5.0,5.0,5.0,3.0,589
10888194763,July,2019,7/28/2019 14:32,5.0,5.0,5.0,5.0,4.0,590
10858333295,June,2019,7/14/2019 10:06,4.0,5.0,5.0,5.0,5.0,591
10908139191,July,2019,8/6/2019 22:59,5.0,5.0,5.0,5.0,5.0,592
10890114930,July,2019,7/29/2019 16:47,5.0,5.0,5.0,5.0,5.0,593
10860433781,July,2019,7/15/2019 17:49,5.0,5.0,5.0,5.0,5.0,594
10908396315,July,2019,8/7/2019 1:30,5.0,5.0,5.0,5.0,5.0,595
10890153374,July,2019,7/29/2019 17:02,5.0,4.0,4.0,5.0,4.0,596
10860490485,July,2019,7/15/2019 18:13,5.0,5.0,5.0,5.0,4.0,597
10909058401,July,2019,8/7/2019 9:35,5.0,5.0,5.0,5.0,5.0,598
10890168328,July,2019,7/29/2019 17:07,5.0,5.0,5.0,5.0,4.0,599
10860504704,July,2019,7/15/2019 18:19,5.0,5.0,5.0,5.0,4.0,600
10909607116,July,2019,8/7/2019 14:31,5.0,5.0,5.0,5.0,5.0,601
10890287979,July,2019,7/29/2019 17:54,5.0,5.0,5.0,5.0,5.0,602
10860645300,July,2019,7/15/2019 19:21,5.0,5.0,5.0,5.0,4.0,603
10912791515,July,2019,8/8/2019 14:55,5.0,5.0,5.0,5.0,3.0,604
10890328528,July,2019,7/29/2019 18:11,5.0,5.0,5.0,5.0,5.0,605
10860660185,July,2019,7/15/2019 19:27,4.0,4.0,4.0,4.0,4.0,606
10913443056,July,2019,8/8/2019 18:03,4.0,5.0,5.0,5.0,5.0,607
10934874710,August,2019,8/19/2019 19:31,5.0,5.0,5.0,5.0,4.0,608
10890343428,July,2019,7/29/2019 18:17,5.0,5.0,5.0,5.0,5.0,609
10860661006,July,2019,7/15/2019 19:28,5.0,5.0,5.0,5.0,5.0,610
10920933908,August,2019,8/12/2019 18:05,5.0,5.0,5.0,5.0,5.0,611
10996730088,September,2019,9/16/2019 20:29,5.0,5.0,5.0,5.0,5.0,612
10804081757,June,2019,6/18/2019 7:00,5.0,5.0,5.0,5.0,5.0,613
10934914856,August,2019,8/19/2019 19:48,5.0,5.0,5.0,5.0,5.0,614
10890390084,July,2019,7/29/2019 18:36,4.0,4.0,4.0,4.0,5.0,615
10860746426,July,2019,7/15/2019 20:06,5.0,5.0,5.0,5.0,5.0,616
10920938268,August,2019,8/12/2019 18:06,4.0,5.0,4.0,5.0,4.0,617
10996745120,August,2019,9/16/2019 20:35,5.0,5.0,5.0,5.0,5.0,618
10804107820,June,2019,6/18/2019 7:25,5.0,4.0,4.0,4.0,5.0,619
10935009110,August,2019,8/19/2019 20:27,5.0,5.0,5.0,5.0,4.0,620
10890412535,July,2019,7/29/2019 18:46,5.0,5.0,5.0,5.0,5.0,621
10860788548,July,2019,7/15/2019 20:24,5.0,5.0,5.0,5.0,4.0,622
10920942256,August,2019,8/12/2019 18:08,5.0,5.0,5.0,5.0,5.0,623
10996792299,September,2019,9/16/2019 20:53,5.0,5.0,5.0,5.0,5.0,624
10804949637,June,2019,6/18/2019 15:20,5.0,5.0,5.0,5.0,5.0,625
10935045470,August,2019,8/19/2019 20:44,5.0,5.0,5.0,5.0,5.0,626
10890420663,July,2019,7/29/2019 18:50,5.0,5.0,5.0,5.0,5.0,627
10860831300,July,2019,7/15/2019 20:43,5.0,5.0,5.0,5.0,5.0,628
10921030885,August,2019,8/12/2019 18:43,5.0,5.0,5.0,5.0,5.0,629
10996864466,September,2019,9/16/2019 21:22,5.0,5.0,5.0,5.0,5.0,630
10805950051,June,2019,6/18/2019 21:21,3.0,3.0,3.0,4.0,3.0,631
10935189197,August,2019,8/19/2019 21:49,5.0,5.0,5.0,5.0,5.0,632
10890506238,July,2019,7/29/2019 19:28,5.0,5.0,5.0,5.0,5.0,633
10861189670,July,2019,7/15/2019 23:48,5.0,5.0,5.0,5.0,4.0,634
10861225032,July,2019,7/16/2019 0:10,4.0,4.0,4.0,4.0,4.0,635
10861705381,July,2019,7/16/2019 6:31,5.0,4.0,5.0,5.0,5.0,636
10862645253,July,2019,7/16/2019 15:41,5.0,5.0,5.0,5.0,2.0,637
10862744185,July,2019,7/16/2019 16:16,5.0,5.0,5.0,5.0,5.0,638
10869904698,July,2019,7/19/2019 8:54,5.0,5.0,5.0,5.0,5.0,639
10871543832,July,2019,7/19/2019 22:20,5.0,4.0,4.0,4.0,3.0,640
10873520276,July,2019,7/21/2019 14:21,5.0,5.0,5.0,5.0,5.0,641
10875359998,July,2019,7/22/2019 16:24,5.0,5.0,5.0,5.0,5.0,642
10875404023,July,2019,7/22/2019 16:40,5.0,5.0,5.0,5.0,5.0,643
10875440312,July,2019,7/22/2019 16:54,5.0,5.0,5.0,5.0,4.0,644
10875479158,July,2019,7/22/2019 17:08,5.0,5.0,5.0,5.0,5.0,645
10875518569,July,2019,7/22/2019 17:24,5.0,5.0,5.0,5.0,5.0,646
